[0.0, 0.075]
[1.1206997307231243, 0.09249960122305981]
[1.1215143839795125, 0.09274178401647981]
[1.1223285513045493, 0.09298559541985468]
[1.1231422294424107, 0.09323103445819192]
[1.1239554151392288, 0.09347810014999015]
[1.1247681051431055, 0.09372679150724321]
[1.1255802962041244, 0.09397710753544403]
[1.1263919850743649, 0.09422904723358823]
[1.1272031685079142, 0.09448260959417883]
[1.1280138432608813, 0.09473779360322959]
[1.1288240060914085, 0.09499459824026951]
[1.1296336537596863, 0.09525302247834662]
[1.130442783027964, 0.09551306528403228]
[1.1312513906605657, 0.09577472561742559]
[1.1320594734239002, 0.09603800243215675]
[1.1328670280864757, 0.09630289467539194]
[1.1336740514189116, 0.0965694012878372]
[1.1344805401939533, 0.09683752120374277]
[1.1352864911864826, 0.09710725335090757]
[1.1360919011735329, 0.09737859665068305]
[1.1368967669343004, 0.09765155001797773]
[1.137701085250158, 0.09792611236126163]
[1.138504852904667, 0.0982022825825705]
[1.1393080666835924, 0.09848005957751019]
[1.1401107233749124, 0.09875944223526108]
[1.1409128197688345, 0.09904042943858297]
[1.1417143526578055, 0.09932302006381855]
[1.1425153188365265, 0.0996072129808989]
[1.143315715101964, 0.09989300705334739]
[1.1441155382533645, 0.1001804011382846]
[1.144914785092266, 0.10046939408643255]
[1.145713452422511, 0.10075998474211957]
[1.1465115370502597, 0.10105217194328475]
[1.147309035784002, 0.10134595452148278]
[1.1481059454345712, 0.10164133130188845]
[1.1489022628151566, 0.10193830110330122]
[1.1496979847413147, 0.10223686273815019]
[1.1504931080309853, 0.10253701501249923]
[1.1512876295045, 0.1028387567260507]
[1.1520815459845986, 0.10314208667215109]
[1.1528748542964393, 0.1034470036377956]
[1.1536675512676124, 0.10375350640363303]
[1.1544596337281536, 0.10406159374397055]
[1.1552510985105555, 0.1043712644267788]
[1.1560419424497808, 0.10468251721369654]
[1.1568321623832747, 0.1049953508600359]
[1.1576217551509784, 0.10530976411478712]
[1.1584107175953404, 0.1056257557206235]
[1.1591990465613307, 0.10594332441390714]
[1.159986738896452, 0.10626246892469277]
[1.1607737914507525, 0.10658318797673383]
[1.1615602010768398, 0.1069054802874872]
[1.1623459646298915, 0.10722934456811822]
[1.1631310789676697, 0.10755477952350617]
[1.1639155409505324, 0.10788178385224904]
[1.164699347441446, 0.10821035624666922]
[1.1654824953059986, 0.10854049539281822]
[1.166264981412412, 0.10887219997048236]
[1.1670468026315541, 0.10920546865318778]
[1.167827955836952, 0.10954030010820566]
[1.1686084379048043, 0.10987669299655818]
[1.1693882457139932, 0.11021464597302287]
[1.1701673761460971, 0.11055415768613892]
[1.170945826085403, 0.11089522677821197]
[1.1717235924189204, 0.1112378518853198]
[1.1725006720363906, 0.11158203163731781]
[1.1732770618303028, 0.1119277646578443]
[1.1740527586959035, 0.11227504956432637]
[1.1748277595312113, 0.11262388496798496]
[1.1756020612370273, 0.11297426947384065]
[1.1763756607169489, 0.11332620168071929]
[1.1771485548773808, 0.11367968018125736]
[1.1779207406275503, 0.11403470356190826]
[1.1786922148795151, 0.11439127040294693]
[1.17946297454818, 0.11474937927847634]
[1.1802330165513064, 0.1151090287564328]
[1.181002337809526, 0.11547021739859184]
[1.1817709352463526, 0.11583294376057404]
[1.1825388057881947, 0.11619720639185056]
[1.1833059463643674, 0.11656300383574922]
[1.184072353907105, 0.11693033462946]
[1.1848380253515731, 0.11729919730404118]
[1.185602957635881, 0.11766959038442502]
[1.1863671477010944, 0.1180415123894241]
[1.1871305924912463, 0.11841496183173643]
[1.1878932889533498, 0.11878993721795206]
[1.188655234037412, 0.11916643704855881]
[1.189416424696443, 0.11954445981794823]
[1.1901768578864713, 0.11992400401442228]
[1.190936530566553, 0.12030506812019758]
[1.191695439698787, 0.12068765061141402]
[1.1924535822483242, 0.12107174995813846]
[1.1932109551833818, 0.12145736462437252]
[1.1939675554752551, 0.12184449306805828]
[1.1947233800983281, 0.12223313374108363]
[1.1954784260300875, 0.1226232850892896]
[1.1962326902511333, 0.12301494555247587]
[1.1969861697451922, 0.12340811356440741]
[1.1977388614991284, 0.12380278755282023]
[1.1984907625029566, 0.12419896593942843]
[1.1992418697498535, 0.12459664713992981]
[1.1999921802361704, 0.12499582956401246]
[1.200741690961444, 0.1253965116153613]
[1.2014903989284098, 0.12579869169166413]
[1.2022383011430136, 0.12620236818461814]
[1.2029853946144233, 0.12660753947993686]
[1.2037316763550405, 0.1270142039573558]
[1.2044771433805135, 0.12742235999063917]
[1.2052217927097484, 0.1278320059475868]
[1.2059656213649208, 0.1282431401900402]
[1.2067086263714886, 0.12865576107388932]
[1.2074508047582033, 0.1290698669490792]
[1.2081921535571223, 0.12948545615961626]
[1.2089326698036198, 0.12990252704357522]
[1.2096723505364002, 0.1303210779331057]
[1.2104111927975088, 0.13074110715443873]
[1.2111491936323426, 0.13116261302789348]
[1.2118863500896662, 0.13158559386788443]
[1.2126226592216185, 0.1320100479829273]
[1.2133581180837276, 0.13243597367564644]
[1.2140927237349222, 0.13286336924278136]
[1.214826473237542, 0.1332922329751936]
[1.215559363657351, 0.1337225631578736]
[1.2162913920635487, 0.1341543580699474]
[1.2170225555287817, 0.13458761598468386]
[1.2177528511291553, 0.1350223351695012]
[1.2184822759442455, 0.13545851388597407]
[1.2192108270571103, 0.13589615038984038]
[1.219938501554302, 0.1363352429310089]
[1.2206652965258784, 0.13677578975356533]
[1.2213912090654142, 0.13721778909577984]
[1.2221162362700129, 0.13766123919011397]
[1.2228403752403187, 0.13810613826322787]
[1.2235636230805278, 0.13855248453598734]
[1.2242859768983996, 0.13900027622347066]
[1.2250074338052692, 0.13944951153497612]
[1.225727990916058, 0.13990018867402898]
[1.226447645349286, 0.1403523058383887]
[1.2271663942270827, 0.14080586122005603]
[1.2278842346751986, 0.14126085300528035]
[1.2286011638230177, 0.14171727937456735]
[1.229317178803568, 0.1421751385026853]
[1.2300322767535328, 0.14263442855867317]
[1.2307464548132632, 0.14309514770584764]
[1.2314597101267881, 0.14355729410181056]
[1.2321720398418274, 0.14402086589845622]
[1.232883441109802, 0.14448586124197896]
[1.233593911085845, 0.14495227827288004]
[1.2343034469288146, 0.14542011512597594]
[1.2350120458013043, 0.14588936993040488]
[1.2357197048696544, 0.14636004080963494]
[1.236426421303963, 0.1468321258814712]
[1.237132192278099, 0.14730562325806404]
[1.237837014969711, 0.14778053104591543]
[1.2385408865602405, 0.14825684734588732]
[1.2392438042349319, 0.14873457025320913]
[1.2399457651828438, 0.14921369785748545]
[1.2406467665968623, 0.14969422824270323]
[1.241346805673709, 0.15017615948724006]
[1.2420458796139549, 0.15065948966387127]
[1.2427439856220301, 0.15114421683977822]
[1.2434411209062353, 0.15163033907655546]
[1.2441372826787533, 0.15211785443021864]
[1.2448324681556604, 0.15260676095121312]
[1.245526674556936, 0.1530970566844201]
[1.246219899106476, 0.153588739669166]
[1.2469121390321014, 0.1540818079392293]
[1.2476033915655718, 0.15457625952284906]
[1.2482936539425946, 0.1550720924427323]
[1.2489829234028376, 0.15556930471606223]
[1.249671197189938, 0.15606789435450616]
[1.2503584725515156, 0.15656785936422324]
[1.251044746739183, 0.1570691977458726]
[1.251730017008556, 0.15757190749462133]
[1.2524142806192644, 0.15807598660015224]
[1.2530975348349653, 0.15858143304667277]
[1.2537797769233505, 0.15908824481292164]
[1.2544610041561615, 0.15959641987217868]
[1.2551412138091949, 0.16010595619227053]
[1.25582040316232, 0.1606168517355818]
[1.2564985694994835, 0.16112910445905998]
[1.2571757101087255, 0.16164271231422714]
[1.2578518222821853, 0.16215767324718422]
[1.2585269033161175, 0.16267398519862314]
[1.259200950510898, 0.16319164610383108]
[1.2598739611710397, 0.1637106538927036]
[1.2605459326051962, 0.16423100648974667]
[1.2612168621261821, 0.16475270181409196]
[1.2618867470509743, 0.16527573777949858]
[1.2625555847007295, 0.16580011229436656]
[1.2632233724007917, 0.1663258232617422]
[1.2638901074807034, 0.16685286857932743]
[1.2645557872742166, 0.16738124613948843]
[1.265220409119303, 0.16791095382926358]
[1.2658839703581661, 0.1684419895303721]
[1.2665464683372496, 0.1689743511192227]
[1.2672079004072494, 0.16950803646692167]
[1.2678682639231242, 0.1700430434392822]
[1.268527556244106, 0.17057936989683173]
[1.26918577473371, 0.1711170136948215]
[1.2698429167597458, 0.17165597268323438]
[1.2704989796943273, 0.1721962447067943]
[1.2711539609138844, 0.17273782760497408]
[1.271807857799172, 0.1732807192120046]
[1.272460667735282, 0.17382491735688313]
[1.2731123881116528, 0.1743704198633822]
[1.2737630163220788, 0.17491722455005834]
[1.2744125497647234, 0.1754653292302606]
[1.275060985842127, 0.17601473171213905]
[1.2757083219612189, 0.17656542979865486]
[1.2763545555333269, 0.1771174212875873]
[1.2769996839741875, 0.17767070397154372]
[1.277643704703957, 0.17822527563796775]
[1.2782866151472214, 0.17878113406914867]
[1.2789284127330063, 0.17933827704223002]
[1.2795690948947882, 0.17989670232921845]
[1.280208659070503, 0.18045640769699264]
[1.280847102702559, 0.1810173909073124]
[1.281484423237844, 0.18157964971682736]
[1.2821206181277376, 0.18214318187708603]
[1.2827556848281216, 0.1827079851345453]
[1.2833896207993885, 0.18327405723057855]
[1.2840224235064523, 0.18384139590148504]
[1.2846540904187593, 0.18440999887849943]
[1.2852846190102982, 0.1849798638878001]
[1.2859140067596093, 0.1855509886505189]
[1.286542251149795, 0.18612337088274966]
[1.28716934966853, 0.18669700829555808]
[1.2877952998080715, 0.1872718985949901]
[1.2884200990652694, 0.18784803948208145]
[1.2890437449415748, 0.1884254286528669]
[1.289666234943052, 0.1890040637983891]
[1.2902875665803881, 0.1895839426047088]
[1.290907737368901, 0.19016506275291278]
[1.2915267448285517, 0.19074742191912378]
[1.2921445864839534, 0.19133101777450998]
[1.2927612598643807, 0.1919158479852939]
[1.2933767625037809, 0.19250191021276208]
[1.2939910919407818, 0.1930892021132741]
[1.2946042457187046, 0.19367772133827235]
[1.2952162213855702, 0.19426746553429092]
[1.295827016494112, 0.19485843234296557]
[1.2964366286017825, 0.19545061940104233]
[1.2970450552707682, 0.19604402434038853]
[1.297652294067993, 0.19663864478800042]
[1.2982583425651328, 0.19723447836601354]
[1.2988631983386225, 0.19783152269171245]
[1.2994668589696678, 0.19842977537753978]
[1.3000693220442523, 0.19902923403110595]
[1.3006705851531497, 0.1996298962551989]
[1.3012706458919319, 0.20023175964779352]
[1.301869501860979, 0.2008348218020612]
[1.3024671506654888, 0.20143908030637958]
[1.3030635899154872, 0.20204453274434211]
[1.3036588172258359, 0.20265117669476745]
[1.3042528302162444, 0.20325900973171038]
[1.3048456265112773, 0.20386802942446958]
[1.305437203740365, 0.20447823333759874]
[1.306027559537813, 0.2050896190309159]
[1.306616691542811, 0.20570218405951313]
[1.3072045973994426, 0.2063159259737664]
[1.3077912747566958, 0.20693084231934547]
[1.308376721268469, 0.20754693063722335]
[1.3089609345935849, 0.20816418846368667]
[1.3095439123957968, 0.2087826133303451]
[1.3101256523437987, 0.2094022027641413]
[1.310706152111235, 0.21002295428736067]
[1.3112854093767097, 0.21064486541764227]
[1.3118634218237948, 0.2112679336679872]
[1.312440187141041, 0.21189215654676935]
[1.3130157030219862, 0.2125175315577455]
[1.3135899671651636, 0.2131440562000647]
[1.3141629772741141, 0.21377172796827984]
[1.3147347310573914, 0.21440054435235448]
[1.3153052262285752, 0.21503050283767727]
[1.3158744605062758, 0.2156616009050672]
[1.3164424316141483, 0.21629383603078856]
[1.317009137280897, 0.2169272056865559]
[1.317574575240289, 0.21756170733955013]
[1.3181387432311586, 0.21819733845242195]
[1.3187016389974209, 0.21883409648330826]
[1.3192632602880758, 0.21947197888583692]
[1.3198236048572225, 0.22011098310914157]
[1.3203826704640642, 0.22075110659786862]
[1.3209404548729187, 0.22139234679218883]
[1.3214969558532284, 0.22203470112780735]
[1.3220521711795663, 0.2226781670359738]
[1.3226060986316486, 0.2233227419434928]
[1.3231587359943395, 0.22396842327273372]
[1.323710081057665, 0.22461520844164243]
[1.324260131616816, 0.22526309486374954]
[1.3248088854721622, 0.22591207994818205]
[1.325356340429258, 0.2265621610996737]
[1.3259024942988518, 0.2272133357185749]
[1.3264473448968952, 0.2278656012008633]
[1.326990890044552, 0.2285189549381544]
[1.3275331275682054, 0.22917339431771167]
[1.328074055299469, 0.22982891672245717]
[1.3286136710751932, 0.230485519530982]
[1.3291519727374752, 0.23114320011755654]
[1.3296889581336682, 0.2318019558521418]
[1.3302246251163872, 0.23246178410039886]
[1.330758971543521, 0.23312268222369978]
[1.3312919952782385, 0.2337846475791384]
[1.3318236941889987, 0.2344476775195406]
[1.3323540661495576, 0.23511176939347525]
[1.3328831090389786, 0.23577692054526442]
[1.333410820741639, 0.23644312831499428]
[1.3339371991472406, 0.23711039003852546]
[1.3344622421508157, 0.237778703047504]
[1.3349859476527381, 0.23844806466937193]
[1.3355083135587291, 0.23911847222737742]
[1.3360293377798678, 0.23978992304058716]
[1.3365490182325985, 0.24046241442389477]
[1.3370673528387387, 0.241135943688033]
[1.3375843395254885, 0.24181050813958432]
[1.338099976225438, 0.2424861050809913]
[1.3386142608765759, 0.24316273181056783]
[1.339127191422297, 0.2438403856225096]
[1.3396387658114128, 0.244519063806905]
[1.3401489819981562, 0.24519876364974613]
[1.3406578379421925, 0.24587948243293936]
[1.3411653316086267, 0.2465612174343165]
[1.3416714609680103, 0.24724396592764514]
[1.3421762239963524, 0.24792772518264095]
[1.3426796186751242, 0.24861249246497655]
[1.3431816429912704, 0.249298265036294]
[1.3436822949372145, 0.24998504015421508]
[1.344181572510869, 0.25067281507235245]
[1.3446794737156422, 0.2513615870403208]
[1.3451759965604457, 0.2520513533037473]
[1.3456711390597043, 0.25274211110428324]
[1.346164899233362, 0.2534338576796148]
[1.3466572751068904, 0.25412659026347395]
[1.347148264711298, 0.25482030608564943]
[1.3476378660831358, 0.2555150023719988]
[1.348126077264507, 0.2562106763444582]
[1.3486128963030737, 0.2569073252210541]
[1.3490983212520653, 0.2576049462159143]
[1.3495823501702862, 0.25830353653927934]
[1.350064981122123, 0.2590030933975133]
[1.3505462121775533, 0.2597036139931154]
[1.3510260414121529, 0.26040509552473046]
[1.3515044669071026, 0.26110753518716084]
[1.3519814867491975, 0.2618109301713774]
[1.3524570990308538, 0.2625152776645306]
[1.3529313018501155, 0.2632205748499616]
[1.3534040933106646, 0.26392681890721453]
[1.3538754715218257, 0.26463400701204637]
[1.3543454345985761, 0.26534213633643905]
[1.3548139806615505, 0.26605120404861066]
[1.3552811078370521, 0.2667612073130266]
[1.355746814257057, 0.2674721432904111]
[1.3562110980592226, 0.26818400913775853]
[1.3566739573868967, 0.2688968020083447]
[1.357135390389122, 0.2696105190517384]
[1.3575953952206459, 0.27032515741381247]
[1.3580539700419267, 0.27104071423675563]
[1.3585111130191412, 0.2717571866590833]
[1.3589668223241924, 0.2724745718156505]
[1.3594210961347164, 0.2731928668376612]
[1.3598739326340896, 0.27391206885268116]
[1.3603253300114362, 0.27463217498464926]
[1.360775286461635, 0.2753531823538888]
[1.3612238001853278, 0.2760750880771184]
[1.3616708693889261, 0.27679788926746607]
[1.3621164922846163, 0.2775215830344762]
[1.3625606670903703, 0.27824616648412664]
[1.3630033920299494, 0.2789716367188343]
[1.3634446653329144, 0.27969799083747354]
[1.3638844852346297, 0.2804252259353806]
[1.364322849976273, 0.2811533391043715]
[1.3647597578048394, 0.28188232743274844]
[1.3651952069731528, 0.2826121880053163]
[1.3656291957398679, 0.28334291790338945]
[1.3660617223694802, 0.28407451420480806]
[1.3664927851323325, 0.2848069739839464]
[1.3669223823046215, 0.28554029431172584]
[1.3673505121684044, 0.2862744722556267]
[1.3677771730116064, 0.2870095048796991]
[1.3682023631280273, 0.2877453892445767]
[1.3686260808173483, 0.28848212240748566]
[1.3690483243851381, 0.2892197014222586]
[1.3694690921428614, 0.2899581233393451]
[1.369888382407884, 0.2906973852058245]
[1.37030619350348, 0.29143748406541703]
[1.3707225237588392, 0.2921784169584956]
[1.3711373715090727, 0.29292018092209826]
[1.3715507350952205, 0.2936627729899393]
[1.3719626128642572, 0.29440619019242154]
[1.3723730031690995, 0.29515042955664833]
[1.3727819043686125, 0.2958954881064345]
[1.373189314827616, 0.29664136286232035]
[1.3735952329168912, 0.29738805084158104]
[1.3739996570131876, 0.29813554905824]
[1.374402585499228, 0.29888385452308075]
[1.3748040167637172, 0.29963296424365826]
[1.3752039492013473, 0.3003828752243117]
[1.3756023812128038, 0.3011335844661757]
[1.3759993112047721, 0.301885088967193]
[1.3763947375899446, 0.30263738572212606]
[1.3767886587870262, 0.30339047172256894]
[1.3771810732207415, 0.3041443439569596]
[1.3775719793218397, 0.3048989994105918]
[1.377961375527103, 0.30565443506562795]
[1.3783492602793506, 0.3064106479011095]
[1.3787356320274464, 0.30716763489297044]
[1.3791204892263045, 0.3079253930140489]
[1.3795038303368956, 0.30868391923409927]
[1.3798856538262538, 0.30944321051980433]
[1.3802659581674814, 0.3102032638347874]
[1.3806447418397558, 0.31096407613962457]
[1.3810220033283358, 0.31172564439185657]
[1.3813977411245673, 0.3124879655460012]
[1.3817719537258888, 0.31325103655356523]
[1.3821446396358392, 0.3140148543630577]
[1.3825157973640614, 0.3147794159200001]
[1.38288542542631, 0.31554471816694013]
[1.3832535223444569, 0.3163107580434637]
[1.383620086646496, 0.31707753248620657]
[1.3839851168665513, 0.3178450384288674]
[1.384348611544881, 0.3186132728022193]
[1.3847105692278836, 0.3193822325341225]
[1.385070988468104, 0.32015191454953673]
[1.3854298678242403, 0.32092231577053304]
[1.385787205861147, 0.32169343311630666]
[1.386143001149843, 0.32246526350318855]
[1.3864972522675172, 0.32323780384465944]
[1.3868499577975326, 0.3240110510513597]
[1.3872011163294338, 0.32478500203110355]
[1.3875507264589506, 0.3255596536888908]
[1.387898786788006, 0.3263350029269192]
[1.3882452959247198, 0.32711104664459684]
[1.3885902524834155, 0.32788778173855493]
[1.3889336550846254, 0.32866520510265945]
[1.3892755023550951, 0.3294433136280245]
[1.3896157929277906, 0.3302221042030238]
[1.3899545254419037, 0.33100157371330374]
[1.3902916985428546, 0.33178171904179554]
[1.3906273108823026, 0.3325625370687286]
[1.3909613611181462, 0.33334402467164126]
[1.3912938479145311, 0.33412617872539463]
[1.3916247699418558, 0.3349089961021848]
[1.3919541258767758, 0.335692473671555]
[1.3922819144022092, 0.33647660830040876]
[1.3926081342073422, 0.33726139685302164]
[1.3929327839876344, 0.3380468361910545]
[1.393255862444824, 0.33883292317356556]
[1.3935773682869321, 0.3396196546570232]
[1.39389730022827, 0.34040702749531804]
[1.3942156569894417, 0.34119503853977723]
[1.3945324372973507, 0.34198368463917395]
[1.3948476398852052, 0.34277296263974394]
[1.3951612634925215, 0.34356286938519337]
[1.3954733068651313, 0.344353401716717]
[1.3957837687551848, 0.34514455647300496]
[1.3960926479211573, 0.3459363304902612]
[1.3963999431278526, 0.3467287206022104]
[1.396705653146409, 0.3475217236401163]
[1.3970097767543037, 0.34831533643278906]
[1.3973123127353586, 0.34910955580660274]
[1.397613259879743, 0.3499043785855031]
[1.397912616983982, 0.35069980159102637]
[1.3982103828509571, 0.3514958216423047]
[1.3985065562899146, 0.3522924355560859]
[1.398801136116468, 0.35308964014674027]
[1.3990941211526045, 0.35388743222627866]
[1.399385510226687, 0.3546858086043598]
[1.399675302173463, 0.3554847660883085]
[1.399963495834065, 0.35628430148312323]
[1.400250090056018, 0.357084411591494]
[1.400535083693242, 0.3578850932138095]
[1.4008184756060595, 0.3586863431481772]
[1.401100264661196, 0.35948815819042657]
[1.4013804497317885, 0.3602905351341321]
[1.4016590296973876, 0.36109347077061865]
[1.401936003443963, 0.36189696188897735]
[1.402211369863907, 0.3627010052760782]
[1.4024851278560395, 0.36350559771658253]
[1.4027572763256138, 0.3643107359929561]
[1.4030278141843178, 0.36511641688548185]
[1.4032967403502812, 0.36592263717227297]
[1.4035640537480785, 0.36672939362928536]
[1.4038297533087338, 0.36753668303033077]
[1.4040938379697252, 0.36834450214709047]
[1.4043563066749878, 0.36915284774912654]
[1.4046171583749192, 0.369961716603896]
[1.404876392026384, 0.3707711054767634]
[1.4051340065927163, 0.3715810111310137]
[1.4053900010437257, 0.3723914303278654]
[1.4056443743557, 0.3732023598264832]
[1.40589712551141, 0.37401379638399124]
[1.4061482535001142, 0.3748257367554858]
[1.4063977573175608, 0.37563817769404867]
[1.4066456359659936, 0.3764511159507597]
[1.4068918884541555, 0.37726454827470973]
[1.4071365137972924, 0.3780784714130148]
[1.407379511017157, 0.3788928821108273]
[1.4076208791420126, 0.37970777711134995]
[1.4078606172066375, 0.3805231531558492]
[1.4080987242523284, 0.3813390069836675]
[1.408335199326904, 0.38215533533223667]
[1.40857004148471, 0.38297213493709115]
[1.4088032497866214, 0.3837894025318805]
[1.4090348233000474, 0.3846071348483832]
[1.4092647610989337, 0.3854253286165191]
[1.409493062263769, 0.38624398056436243]
[1.4097197258815848, 0.38706308741815615]
[1.4099447510459624, 0.38788264590232313]
[1.410168136857035, 0.38870265273948046]
[1.4103898824214909, 0.38952310465045237]
[1.4106099868525783, 0.39034399835428313]
[1.4108284492701082, 0.3911653305682503]
[1.4110452688004576, 0.3919870980078781]
[1.4112604445765733, 0.39280929738695]
[1.4114739757379762, 0.39363192541752234]
[1.4116858614307628, 0.3944549788099372]
[1.4118961008076107, 0.39527845427283564]
[1.4121046930277807, 0.3961023485131706]
[1.4123116372571205, 0.39692665823622153]
[1.412516932668068, 0.397751380145605]
[1.4127205784396548, 0.39857651094328994]
[1.4129225737575095, 0.39940204732960977]
[1.4131229178138602, 0.4002279860032764]
[1.413321609807539, 0.4010543236613928]
[1.4135186489439842, 0.40188105699946636]
[1.4137140344352437, 0.4027081827114222]
[1.4139077654999785, 0.40353569748961654]
[1.4140998413634656, 0.40436359802484945]
[1.4142902612576012, 0.40519188100637826]
[1.4144790244209027, 0.4060205431219317]
[1.4146661300985142, 0.4068495810577216]
[1.4148515775422073, 0.4076789914984571]
[1.4150353660103845, 0.40850877112735773]
[1.415217494768083, 0.4093389166261665]
[1.4153979630869762, 0.41016942467516365]
[1.415576770245379, 0.41100029195317933]
[1.4157539155282484, 0.4118315151376072]
[1.415929398227187, 0.41266309090441766]
[1.4161032176404464, 0.4134950159281714]
[1.4162753730729292, 0.4143272868820319]
[1.4164458638361925, 0.41515990043777945]
[1.4166146892484504, 0.4159928532658251]
[1.4167818486345765, 0.4168261420352221]
[1.4169473413261067, 0.41765976341368044]
[1.4171111666612424, 0.41849371406758124]
[1.417273323984852, 0.4193279906619864]
[1.4174338126484753, 0.42016258986065746]
[1.4175926320103236, 0.4209975083260628]
[1.4177497814352846, 0.421832742719397]
[1.4179052602949236, 0.4226682897005884]
[1.418059067967487, 0.42350414592831803]
[1.4182112038379033, 0.42434030806002737]
[1.418361667297788, 0.42517677275193827]
[1.4185104577454422, 0.42601353665905867]
[1.4186575745858594, 0.42685059643520346]
[1.4188030172307249, 0.42768794873300126]
[1.4189467850984192, 0.4285255902039138]
[1.41908887761402, 0.4293635174982436]
[1.419229294209305, 0.4302017272651531]
[1.419368034322753, 0.4310402161526722]
[1.4195050973995484, 0.4318789808077175]
[1.419640482891581, 0.4327180178761]
[1.4197741902574492, 0.43355732400254404]
[1.4199062189624625, 0.43439689583069485]
[1.420036568478643, 0.4352367300031393]
[1.4201652382847283, 0.4360768231614108]
[1.4202922278661727, 0.43691717194601026]
[1.4204175367151497, 0.43775777299641494]
[1.420541164330554, 0.43859862295109336]
[1.4206631102180036, 0.43943971844751895]
[1.4207833738898414, 0.44028105612218316]
[1.4209019548651378, 0.4411226326106089]
[1.4210188526696923, 0.44196444454736417]
[1.4211340668360344, 0.44280648856607535]
[1.4212475969034277, 0.4436487612994405]
[1.421359442417869, 0.44449125937924394]
[1.4214696029320935, 0.445333979436368]
[1.421578078005573, 0.4461769181008075]
[1.4216848672045195, 0.447020072001683]
[1.4217899701018872, 0.44786343776725457]
[1.4218933862773742, 0.4487070120249349]
[1.4219951153174228, 0.44955079140130294]
[1.4220951568152227, 0.4503947725221174]
[1.4221935103707117, 0.4512389520123303]
[1.4222901755905772, 0.45208332649610006]
[1.4223851520882596, 0.45292789259680544]
[1.4224784394839507, 0.4537726469370597]
[1.4225700374045984, 0.4546175861387224]
[1.422659945483906, 0.455462706822914]
[1.4227481633623342, 0.4563080056100295]
[1.4228346906871034, 0.45715347911975146]
[1.4229195271121942, 0.4579991239710638]
[1.4230026722983489, 0.45884493678226534]
[1.4230841259130729, 0.459690914170983]
[1.4231638876306367, 0.4605370527541859]
[1.423241957132076, 0.46138334914819823]
[1.423318334105194, 0.46222979996871333]
[1.423393018244562, 0.4630764018308064]
[1.423466009251521, 0.46392315134895]
[1.4235373068341828, 0.4647700451370249]
[1.4236069107074314, 0.4656170798083354]
[1.423674820592923, 0.4664642519756224]
[1.423741036219089, 0.467311558251077]
[1.4238055573211355, 0.4681589952463539]
[1.4238683836410453, 0.4690065595725852]
[1.4239295149275781, 0.46985424784039365]
[1.4239889509362722, 0.47070205665990655]
[1.4240466914294456, 0.4715499826407689]
[1.424102736176196, 0.47239802239215734]
[1.4241570849524028, 0.47324617252279305]
[1.4242097375407272, 0.47409442964095716]
[1.4242606937306137, 0.47494279035450154]
[1.4243099533182901, 0.4757912512708644]
[1.4243575161067696, 0.47663980899708297]
[1.4244033819058501, 0.4774884601398077]
[1.4244475505321166, 0.47833720130531526]
[1.4244900218089396, 0.47918602909952224]
[1.424530795566479, 0.4800349401279989]
[1.4245698716416813, 0.4808839309959828]
[1.4246072498782834, 0.48173299830839206]
[1.4246429301268106, 0.4825821386698387]
[1.4246769122445795, 0.48343134868464377]
[1.4247091960956964, 0.48428062495684865]
[1.4247397815510598, 0.4851299640902303]
[1.42476866848836, 0.48597936268831415]
[1.4247958567920782, 0.4868288173543877]
[1.4248213463534902, 0.48767832469151456]
[1.4248451370706643, 0.4885278813025474]
[1.424867228848462, 0.489377483790142]
[1.424887621598539, 0.4902271287567708]
[1.4249063152393457, 0.4910768128047361]
[1.4249233096961271, 0.491926532536184]
[1.4249386049009227, 0.4927762845531178]
[1.4249522007925677, 0.49362606545741233]
[1.4249640973166926, 0.49447587185082614]
[1.4249742944257242, 0.4953257003350161]
[1.4249827920788833, 0.4961755475115505]
[1.4249895902421896, 0.4970254099819242]
[1.424994688888457, 0.49787528434756817]
[1.4249980879972959, 0.49872516720986926]
[1.4249997875551135, 0.49957505517017686]
[1.4249997875551135, 0.5004249448298232]
[1.4249980879972959, 0.5012748327901305]
[1.424994688888457, 0.502124715652432]
[1.4249895902421896, 0.5029745900180757]
[1.4249827920788833, 0.5038244524884493]
[1.4249742944257242, 0.5046742996649837]
[1.4249640973166926, 0.505524128149174]
[1.4249522007925677, 0.5063739345425875]
[1.4249386049009227, 0.5072237154468824]
[1.4249233096961271, 0.5080734674638161]
[1.4249063152393457, 0.5089231871952644]
[1.424887621598539, 0.5097728712432293]
[1.424867228848462, 0.5106225162098584]
[1.4248451370706643, 0.5114721186974523]
[1.4248213463534902, 0.5123216753084856]
[1.4247958567920782, 0.513171182645612]
[1.42476866848836, 0.5140206373116861]
[1.4247397815510598, 0.5148700359097695]
[1.4247091960956964, 0.5157193750431511]
[1.4246769122445795, 0.5165686513153561]
[1.4246429301268106, 0.5174178613301611]
[1.4246072498782834, 0.5182670016916081]
[1.4245698716416813, 0.5191160690040173]
[1.424530795566479, 0.5199650598720013]
[1.4244900218089396, 0.5208139709004775]
[1.4244475505321166, 0.5216627986946845]
[1.4244033819058501, 0.522511539860192]
[1.4243575161067696, 0.5233601910029168]
[1.4243099533182901, 0.5242087487291355]
[1.4242606937306137, 0.5250572096454982]
[1.4242097375407272, 0.5259055703590426]
[1.4241570849524028, 0.5267538274772067]
